Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
UXT,0.792534677,-0.594843759,2.179913113,-0.264775402,-0.931630344,0.402079539,-0.134777451,-0.919048614,0.649493711,0.013910175,-1.1254142,1.153234551,-0.406891999,-0.9984496,0.184665601
VAC14,0.644027555,-0.238244486,1.526299597,0.090806206,-0.679507724,0.861120135,-0.67908476,-1.869891059,0.511721539,0.241177154,-0.965938157,1.448292466,-0.296926156,-0.764630579,0.170778268
VAMP3,-0.404990823,-1.525934387,0.715952741,-0.34123059,-1.116295464,0.433834283,-0.188523317,-1.523330272,1.146283638,0.608177178,0.071382125,1.144972231,0.326567552,-0.571381955,1.224517059
VAMP4,0.211689399,-1.210688788,1.634067585,0.105193233,-1.337086305,1.54747277,-0.317220641,-1.00842291,0.373981628,0.554295577,0.258830001,0.849761154,-0.553957568,-0.853394672,-0.254520463
VAMP5,0.623014973,-0.809463922,2.055493869,-0.060290392,-0.469023146,0.348442362,-0.736353344,-1.311039096,-0.161667593,0.050808255,-1.221478934,1.323095443,0.122820508,-0.498742044,0.744383061
VAMP7,0.879136348,-0.356019266,2.114291963,-0.020342994,-0.79079133,0.750105343,-0.706859252,-1.493186719,0.079468214,0.277116907,-0.455698657,1.009932471,-0.429051009,-1.219569471,0.361467452
VAMP8,0.672445427,-0.527365269,1.872256122,0.091868877,-1.064771766,1.248509519,-0.579301024,-1.272224583,0.113622536,0.026120096,-1.069937891,1.122178083,-0.211133375,-0.679635852,0.257369102
VANGL1,0.341057873,-1.129572224,1.811687971,-0.72968257,-1.436657541,-0.0227076,0.018177276,-1.035281951,1.071636503,0.301490234,-0.481746482,1.08472695,0.068957187,-0.564577377,0.702491751
VANGL2,0.374121871,-0.770831657,1.519075399,-0.572777923,-1.677581039,0.532025192,0.436333475,-0.397411065,1.270078014,-0.131004724,-1.293171722,1.031162274,-0.106672698,-0.63097055,0.417625153
VAPA,-0.399785745,-1.30943045,0.50985896,0.57399314,-0.4728118,1.620798081,-0.138944872,-1.306416739,1.028526995,0.116129286,-1.002676134,1.234934705,-0.151391809,-0.839792762,0.537009145
VAPB,0.181794436,-1.010358088,1.37394696,0.702834027,-0.413523461,1.819191516,-0.675711361,-1.254706924,-0.096715799,-0.063969895,-0.770086445,0.642146654,-0.144947207,-1.13937178,0.849477367
VARS,0.903545748,-0.548373536,2.355465032,0.156501215,-0.649273318,0.962275749,-0.271663022,-0.851044251,0.307718207,-0.043581287,-0.579752098,0.492589523,-0.744802654,-1.512437036,0.022831728
VASH1,0.305833183,-0.812331085,1.423997451,0.210487885,-0.650601306,1.071577077,-0.006909628,-1.145245692,1.131426435,0.202984211,-0.718969915,1.124938337,-0.712395651,-1.557974781,0.133183479
VASN,-0.299640392,-1.799597611,1.200316827,0.386753775,-0.284340385,1.057847934,-0.062420794,-1.131383429,1.00654184,-0.643028128,-1.237600326,-0.04845593,0.61833554,0.10883074,1.127840339
VASP,0.248732943,-0.847181024,1.34464691,0.497295728,-0.725389672,1.719981128,-0.505928273,-1.520723874,0.508867328,0.080825325,-0.77325861,0.93490926,-0.320925722,-0.961823802,0.319972358
VAT1,-0.916504817,-1.922359143,0.089349509,-0.020837535,-0.826167406,0.784492337,0.70180124,-0.381009395,1.784611875,-0.026761397,-0.825668496,0.772145701,0.262302509,-0.496777874,1.021382892
VAT1L,-0.424281558,-1.080376721,0.231813604,-0.475915518,-0.9912435,0.039412464,0.440347691,-0.906813151,1.787508534,-0.309315768,-1.101397361,0.482765825,0.825233178,-0.346605492,1.997071848
VAV1,0.504638249,-0.965112563,1.974389061,-0.107948966,-0.78851895,0.572621018,-0.273898846,-1.099949911,0.552152219,-0.035246598,-1.192058801,1.121565605,-0.087543839,-0.85374401,0.678656332
VAV2,-0.425506414,-1.605644123,0.754631295,0.08022368,-1.01058675,1.171034111,0.452723893,-0.663699409,1.569147194,0.224285536,-0.46639333,0.914964403,-0.331726695,-1.166635434,0.503182044
VAV3,-0.85050272,-1.446703656,-0.254301784,0.199885821,-0.686851638,1.086623281,0.185184399,-0.442356419,0.812725216,0.818595652,-0.328326894,1.965518197,-0.353163151,-1.344386434,0.638060131
VAX2,0.616545001,-0.347548664,1.580638666,-0.721456579,-1.760966265,0.318053107,0.276539783,-0.600260232,1.153339797,0.063106834,-0.922591774,1.048805442,-0.577464293,-1.430620537,0.275691952
VBP1,0.141043514,-1.155219829,1.437306857,0.295499942,-0.568097532,1.159097415,-0.690260854,-1.347892468,-0.03262924,0.643241488,-0.418333026,1.704816003,-0.38952409,-0.978313973,0.199265793
VCAM1,0.948256157,-0.165401515,2.061913829,0.002397627,-0.870629039,0.875424293,-0.820845069,-1.329684365,-0.312005772,-0.522219886,-1.441154047,0.396714274,0.392411171,-0.126810436,0.911632777
VCAN,-0.899539269,-1.469021684,-0.330056854,0.090348211,-0.555660774,0.736357196,0.925013267,-0.017211005,1.867237538,-0.368105918,-1.345822935,0.609611098,0.25228371,-0.71389237,1.218459789
VCL,-0.179607554,-1.216871468,0.857656359,0.191633321,-0.541238695,0.924505337,0.1766079,-0.471890751,0.825106551,-0.662420337,-2.087341951,0.762501277,0.47378667,-0.364158512,1.311731852
VCP,0.444648372,-1.089386659,1.978683402,0.31610329,-0.479727945,1.111934525,0.047903449,-0.780883136,0.876690034,-0.169911205,-1.12137489,0.78155248,-0.638743906,-1.10492847,-0.172559342
VCPIP1,0.042757691,-1.301230612,1.386745994,-0.359039444,-1.169787845,0.451708958,-0.156763568,-1.16994359,0.856416454,0.806533072,-0.116673953,1.729740096,-0.333487751,-0.834374678,0.167399177
VCPKMT,-0.371500478,-1.576422399,0.833421444,0.06516357,-1.085945501,1.21627264,-0.041521307,-1.048241626,0.965199012,0.048090128,-0.86081209,0.956992347,0.299768087,-0.562117049,1.161653222
VDAC1,0.013695537,-0.98922587,1.016616945,0.167576086,-0.785301257,1.120453429,-0.391854284,-1.525310352,0.741601784,0.363617246,-0.584177996,1.311412487,-0.153034585,-1.224713988,0.918644818
VDAC2,0.631372944,-0.74401972,2.006765608,-0.27276217,-1.143161526,0.597637186,-0.27560863,-0.674268877,0.123051618,-0.240936167,-0.798837357,0.316965023,0.157934023,-1.181668038,1.497536084
VDAC3,0.60052249,-0.897193335,2.098238316,-0.316117183,-1.343281078,0.711046712,-0.21783075,-1.174654369,0.738992868,0.186502016,-0.266642946,0.639646978,-0.253076573,-0.976427615,0.470274469
VDR,0.493265416,-0.436446418,1.42297725,0.079908368,-0.654390732,0.814207468,-0.516878966,-1.435270851,0.401512918,-0.101073455,-1.632637819,1.430490908,0.044778638,-0.616350404,0.70590768
VEGFA,0.735495242,-0.628460686,2.09945117,-0.312716293,-0.730107136,0.10467455,-0.211025978,-0.767257441,0.345205485,-0.144785919,-1.275036689,0.985464852,-0.066967052,-1.165253942,1.031319838
VEGFB,-0.325425438,-1.034477938,0.383627061,-0.21835768,-1.102928597,0.666213237,0.427929408,-0.49590257,1.351761387,-0.658180341,-1.70095304,0.384592359,0.774034051,-0.152666302,1.700734404
VEGFC,-0.70774293,-1.890088109,0.474602248,0.672028866,-0.208844397,1.55290213,-0.201739665,-0.881833704,0.478354375,0.023924694,-0.899873343,0.947722731,0.213529035,-0.769262436,1.196320505
VEPH1,0,0,0,0.185593017,-0.16862641,0.539812443,0,0,0,0.256714592,-1.222242292,1.735671475,-0.442307608,-1.407727378,0.523112161
VEZF1,-0.301431226,-1.115571828,0.512709377,-0.501008671,-1.233265442,0.231248099,0.620466882,-0.202922165,1.44385593,0.745807499,-0.445998128,1.937613126,-0.563834484,-1.289433324,0.161764357
VEZT,-0.688411364,-1.726062185,0.349239457,0.751363026,-0.133296936,1.636022988,-0.160344854,-1.210631629,0.88994192,0.57603282,-0.072141829,1.224207469,-0.478639627,-1.122233807,0.164954552
VGF,0,0,0,-0.478969656,-0.783919387,-0.174019925,0,0,0,0.581032427,-1.06868674,2.230751593,-0.102062771,-0.406232834,0.202107293
VGLL1,0.427721845,-0.836545369,1.691989059,0,0,0,-0.534652306,-0.962192328,-0.107112285,0,0,0,0,0,0
VGLL4,0.281810704,-1.1133521,1.676973508,0.304539031,-0.451924555,1.061002617,-0.457408903,-1.572474712,0.657656906,-0.012277285,-1.012862648,0.988308078,-0.116663547,-0.762575527,0.529248433
VHL,-1.251689335,-2.178938642,-0.324440028,0.380190676,-0.79933798,1.559719332,0.721891528,0.248554762,1.195228293,0.453361174,-0.041769351,0.948491699,-0.459009565,-1.151114586,0.233095455
VIL1,0,0,0,-0.301119491,-1.334089438,0.731850455,0,0,0,0.328621811,-1.041692365,1.698935986,-0.027502319,-0.672410224,0.617405585
VILL,0,0,0,0.980993385,-0.503060329,2.465047099,0,0,0,-0.508781301,-0.689235963,-0.328326638,-0.472212084,-0.786432804,-0.157991365
VIM,0.085635106,-1.001494499,1.172764712,0.142345473,-0.969590097,1.254281043,0.185327786,-0.582218007,0.952873579,-0.591378222,-1.821236445,0.638480001,0.178069857,-0.600563089,0.956702803
VIMP,1.309433411,0.077198262,2.54166856,-0.164899867,-0.991143791,0.661344058,-0.649530949,-1.193805832,-0.105256067,-0.352824055,-0.962118743,0.256470634,-0.14217854,-0.541546532,0.257189451
VIPAS39,-0.496892237,-1.448720696,0.454936223,0.105664483,-0.492141206,0.703470171,-0.02845218,-1.423250831,1.366346472,0.867668084,0.222198721,1.513137447,-0.44798815,-1.245225294,0.349248994
VIPR1,0,0,0,0.113301739,-0.863704571,1.090308048,0,0,0,0.168239445,-1.079750022,1.416228912,-0.281541183,-1.625925842,1.062843476
VIPR2,-0.326915898,-0.927768394,0.273936598,-0.805322333,-1.003690037,-0.60695463,0.256742155,-0.050723461,0.564207771,0.646608383,-1.468706165,2.761922932,0.166698223,-1.150608628,1.484005073
VIT,-0.976804766,-2.343757077,0.390147545,-0.268651972,-1.094392094,0.55708815,0.7530798,0.181896563,1.324263037,-0.205973846,-0.638125352,0.22617766,0.682593,-0.338078101,1.7032641
VKORC1L1,0,0,0,0.277899025,-0.79073469,1.346532741,0,0,0,-0.2139193,-1.070061863,0.642223263,-0.063979725,-1.228914835,1.100955385
VLDLR,0.907840094,-0.339913944,2.155594132,0.098328412,-0.620930321,0.817587144,-0.708128279,-1.233221733,-0.183034825,-0.47096013,-1.486025278,0.544105018,0.172919904,-0.504818816,0.850658624
VMA21,0.923593321,0.010509552,1.836677091,-0.078437158,-0.807464646,0.650590329,-0.449018669,-1.236596532,0.338559194,0.361286741,-0.727926261,1.450499742,-0.757424234,-1.441158063,-0.073690406
VMAC,-1.393613592,-2.204510823,-0.582716361,-0.177632451,-0.822494757,0.467229855,0.953248508,0.194206281,1.712290735,0.096483399,-0.471400967,0.664367764,0.521514136,0.215214397,0.827813875
VMO1,0.6416778,-1.021878937,2.305234537,0.334147326,-0.093396528,0.76169118,-0.965859628,-1.876201062,-0.055518194,-0.133978437,-0.830158546,0.562201673,-0.12738561,-1.24551409,0.99074287
VMP1,-0.138558549,-0.590507208,0.31339011,0.79486427,-0.695331817,2.285060357,-0.354001791,-1.361028445,0.653024863,-0.019353312,-0.579865918,0.541159295,-0.282950618,-1.235801787,0.669900551
VNN1,-0.135719434,-1.365523324,1.094084457,0.268725607,-1.042042607,1.579493821,-0.200497873,-0.847259776,0.446264031,-0.496537442,-1.352409988,0.359335104,0.564029141,-0.115088318,1.243146601
VNN2,-0.012422983,-0.977698646,0.95285268,-0.183285235,-1.38056983,1.013999359,0.147654493,-0.963283124,1.258592109,-0.629847978,-1.42763325,0.167937294,0.677901704,0.07513823,1.280665178
VOPP1,-1.419728715,-2.366282161,-0.47317527,0.242369813,-0.666458983,1.151198608,0.002073994,-0.371047097,0.375195085,0.381822754,-0.614606884,1.378252392,0.163623833,-0.649383546,0.976631212
VPRBP,-0.224953418,-1.293907134,0.844000299,-0.364601688,-1.249272727,0.52006935,0.446368279,-0.207867796,1.100604355,0.679083648,-0.581544474,1.939711771,-0.535896822,-1.176188582,0.104394939
VPS11,-0.744011317,-1.951147805,0.463125171,-0.136490506,-1.06575643,0.792775418,0.452720545,-0.38595424,1.291395329,0.651121718,-0.110961341,1.413204776,-0.223340439,-1.006148956,0.559468077
VPS13A,0.429778589,-1.050440851,1.90999803,-0.360754232,-1.24548088,0.523972417,0.263936426,-0.595391186,1.123264038,-0.180036,-0.948249622,0.588177622,-0.152924783,-1.062462624,0.756613058
VPS13B,-0.630860154,-1.56116021,0.299439902,0.586714672,-0.618148874,1.791578219,0.170531846,-0.663526269,1.00458996,0.584953867,-0.068929791,1.238837525,-0.711340231,-1.313601552,-0.10907891
VPS13C,-0.427973593,-1.909063127,1.053115942,-0.025686703,-0.527290112,0.475916706,0.729095478,-0.336698581,1.794889537,-0.297611584,-1.098799516,0.503576347,0.022176402,-0.682752411,0.727105214
VPS13D,-0.368639312,-1.64276252,0.905483895,0.15864618,-0.582552518,0.899844877,0.383546294,-0.584859341,1.351951929,0.436999165,-0.607832589,1.48183092,-0.610552327,-1.275269357,0.054164704
VPS16,-0.344245555,-1.522953799,0.834462688,-0.180954968,-1.259084901,0.897174964,0.673238571,0.01021758,1.336259561,0.360552127,-0.556924463,1.278028718,-0.508590174,-1.329940105,0.312759757
VPS18,-0.620599311,-1.946048753,0.70485013,0.08568228,-0.850080744,1.021445303,0.402749534,-0.456038787,1.261537854,0.463493674,-0.384834851,1.311822198,-0.331326175,-1.070342526,0.407690175
VPS25,-0.980443305,-2.23055365,0.26966704,0.095474782,-0.536070907,0.72702047,0.430264446,-0.264689371,1.125218263,0.480456147,-0.552517698,1.513429993,-0.02575207,-0.769384005,0.717879866
VPS26A,0.93658304,-0.728475182,2.601641261,-0.342018056,-0.959660295,0.275624182,0.10142644,-0.451260382,0.654113262,-0.38607353,-1.104634894,0.332487834,-0.309917893,-0.803434383,0.183598597
VPS26B,0.456622221,-1.217388462,2.130632904,-0.587775795,-1.134298937,-0.041252654,0.444041214,-0.326703919,1.214786347,-0.115658089,-1.010844828,0.77952865,-0.19722955,-0.67128763,0.27682853
VPS28,-1.036671176,-1.892863213,-0.18047914,0.19958645,-0.234345224,0.633518125,0.27484161,-0.912226255,1.461909476,0.749845944,-0.32032666,1.820018547,-0.187602828,-0.559456273,0.184250617
VPS29,0.793363976,-0.932269302,2.518997254,-0.309649038,-0.974023472,0.354725396,-0.039655936,-0.588295337,0.508983465,-0.034162297,-0.671540931,0.603216338,-0.409896705,-1.110230775,0.290437365
VPS33A,-0.519937021,-1.742132477,0.702258436,0.113237934,-0.830114217,1.056590085,0.258384564,-0.519633558,1.036402685,0.588678494,-0.424547936,1.601904923,-0.440363971,-1.21991797,0.339190029
VPS33B,-0.010836782,-1.434471975,1.412798411,-0.040751872,-0.947806534,0.866302791,0.283933313,-0.656649265,1.22451589,0.498590805,-0.180694227,1.177875838,-0.730935465,-1.406197081,-0.055673848
VPS35,0.544918124,-1.249599227,2.339435474,0.18522348,-0.605725516,0.976172476,-0.514472868,-1.251621122,0.222675387,0.013329932,-0.54834704,0.575006904,-0.228998667,-0.665606844,0.207609509
VPS36,-0.974171917,-2.385799319,0.437455485,0.11149959,-0.452110599,0.67510978,0.637090995,0.040117438,1.234064551,0.269640757,-0.693531486,1.232813,-0.044059426,-0.683082996,0.594964145
VPS37A,-0.644398935,-1.293302525,0.004504655,-0.336962723,-1.372801831,0.698876385,0.183082348,-0.600825655,0.966990351,0.926553973,-0.335257011,2.188364956,-0.128274663,-0.682670178,0.426120853
VPS37B,0.48401046,-0.428597565,1.396618485,0.445603132,-0.501652876,1.392859139,-0.97005401,-1.908906867,-0.031201154,0.208576759,-0.757665455,1.174818974,-0.16813634,-0.841542533,0.505269852
VPS37C,-1.434119258,-2.094910831,-0.773327685,0.005571661,-0.554155922,0.565299245,0.850391329,0.078718235,1.622064423,0.649111984,-0.039181889,1.337405856,-0.070955716,-0.51679389,0.374882458
VPS37D,-0.41169173,-1.476513204,0.653129744,0,0,0,0.514614662,-0.408759135,1.43798846,0,0,0,0,0,0
VPS39,-0.511759688,-1.793140842,0.769621467,-0.150592634,-1.043012587,0.741827318,0.480369253,-0.292665646,1.253404152,0.589824904,-0.146242107,1.325891916,-0.407841836,-1.350719004,0.535035333
VPS41,-0.749079071,-1.913981205,0.415823062,0.242488292,-0.850753079,1.335729662,0.166982354,-0.379376262,0.713340969,0.709193415,-0.163922353,1.582309184,-0.369584989,-1.120395889,0.38122591
VPS4A,-0.322824623,-1.549712842,0.904063596,-0.061828625,-0.789053724,0.665396475,-0.020717568,-1.014931751,0.973496614,0.633229941,-0.606944279,1.873404161,-0.227859125,-0.885777345,0.430059095
VPS4B,0.68854217,-0.784818141,2.161902482,0.355653718,-0.386343803,1.097651239,-0.567951726,-1.403769631,0.267866178,-0.107962242,-1.010676542,0.794752058,-0.36828192,-0.799470238,0.062906397
VPS51,-0.661472141,-1.757355157,0.434410874,-0.000320938,-0.634737062,0.634095186,0.510380582,-0.986332601,2.007093765,0.530799238,-0.133884597,1.195483073,-0.379386741,-0.654015916,-0.104757566
VPS52,-0.300986026,-1.226654082,0.62468203,-0.326281031,-1.042027074,0.389465012,0.918883707,-0.315053067,2.152820481,0.478120926,-0.21813331,1.174375162,-0.769737577,-1.161106665,-0.378368488
VPS53,-0.39864582,-1.571950717,0.774659077,0.065018739,-0.721796824,0.851834302,0.488307631,-0.837240544,1.813855806,0.444950774,-0.359131313,1.249032861,-0.599631323,-0.982555061,-0.216707586
VPS54,0.996061288,0.039326152,1.952796425,-0.020418974,-0.659816679,0.618978731,-0.86361245,-1.945270519,0.21804562,0.036586924,-0.769118577,0.842292426,-0.148616789,-0.855476038,0.55824246
VPS72,0.343241018,-1.322208085,2.008690121,0.054498659,-0.708757521,0.817754839,-0.079569404,-0.817085225,0.657946417,0.345051923,-0.277705851,0.967809698,-0.663222196,-1.414998171,0.088553778
VPS8,-0.517235669,-1.503784936,0.469313599,-0.102708538,-0.948098107,0.742681032,0.505382235,-0.651170534,1.661935003,0.437294805,-0.645547311,1.52013692,-0.322732833,-1.025861503,0.380395838
VPS9D1,0.413158385,-0.589535543,1.415852312,-0.218620055,-1.071229517,0.633989406,-0.308242468,-1.561166985,0.944682049,-0.197123619,-1.400389991,1.006142753,0.310827758,-0.297358169,0.919013684
VRK1,1.090084037,0.191144196,1.989023878,-0.092479258,-1.010464219,0.825505702,-0.517233506,-0.925445449,-0.109021563,0.374651959,-0.591580856,1.340884774,-0.855023232,-1.351207297,-0.358839167
VRK2,0.541396183,-0.239320799,1.322113165,-0.546539471,-0.948297081,-0.144781862,-0.459147705,-1.065849197,0.147553786,0.817251551,-0.785962456,2.420465557,-0.352960557,-0.701080859,-0.004840255
VRK3,0.089854496,-0.928491768,1.108200761,0.007835756,-1.217059962,1.232731474,-0.28906234,-0.979283692,0.401159011,0.680822809,-0.296891601,1.658537219,-0.489450721,-1.36188964,0.382988197
VSIG10,0.235771644,-1.104995787,1.576539075,0.033938196,-1.107466328,1.175342719,-0.340697966,-1.336758672,0.655362741,0.116476542,-0.864511418,1.097464501,-0.045488416,-0.643866685,0.552889854
VSIG2,0,0,0,0.629109133,-0.754257296,2.012475561,0,0,0,-0.162259026,-1.384718899,1.060200846,-0.466850107,-0.829901361,-0.103798852
VSIG4,0.48893295,-1.099927757,2.077793658,0.046864307,-0.739254131,0.832982744,-0.749715179,-1.668133846,0.168703488,-0.023722551,-0.591116692,0.543671591,0.237640473,-0.353295363,0.828576309
VSNL1,0.049531528,-1.04473784,1.143800895,-0.104738076,-0.935550968,0.726074817,-0.320628336,-1.186042887,0.544786215,-0.51514174,-1.571319611,0.54103613,0.890976624,0.149016661,1.632936587
VSTM2A,0,0,0,-0.231003,-1.218001666,0.755995667,0,0,0,0.022575303,-0.860992804,0.90614341,0.208427696,-1.020662468,1.43751786
VSTM2L,-0.599244598,-1.978366176,0.77987698,0.835225723,0.047972295,1.622479151,-0.697026101,-1.775913324,0.381861123,-0.451813816,-0.908431459,0.004803826,0.270155748,-0.622441541,1.162753037
VSTM4,-0.397096177,-1.287032143,0.492839789,-0.006144507,-0.793618517,0.781329503,0.817886082,0.018287547,1.617484617,-0.523613923,-1.934260294,0.887032448,0.108968524,-0.467072187,0.685009236
VTA1,0.643195124,-0.42349104,1.709881289,0.039427056,-0.736051659,0.814905771,-0.676817215,-1.632058742,0.278424311,-0.135679446,-0.924983363,0.653624471,0.129874481,-1.022574003,1.282322965
VTCN1,0.058440746,-1.146133449,1.263014941,-0.185068238,-1.230456228,0.860319751,0.104426991,-0.612884885,0.821738867,-0.489785661,-1.295059918,0.315488596,0.511986163,-0.627640007,1.651612333
VTI1A,-0.651240503,-1.324881571,0.022400566,0.604681761,-0.509795866,1.719159387,0.659108337,-0.111314985,1.429531659,0.292771979,-0.454843589,1.040387546,-0.905321574,-1.52255574,-0.288087407
VTI1B,-0.677137125,-1.738000643,0.383726392,0.572926351,-0.23537302,1.381225722,0.141953433,-0.85288891,1.136795777,0.54096835,-0.187686573,1.269623274,-0.578711009,-1.422393577,0.264971559
VWA1,0.714581868,-0.270764337,1.699928072,-0.568519647,-1.055527685,-0.081511609,-0.089809031,-0.941023798,0.761405736,-0.734869018,-1.200802418,-0.268935618,0.678615828,-0.505651321,1.862882976
VWA2,-0.826006243,-1.467879208,-0.184133277,-0.20105729,-1.197980896,0.795866316,0.917466282,0.412099272,1.422833291,-0.222502794,-1.46561154,1.020605951,0.332100045,-0.359740261,1.023940352
VWA3B,0.004577972,-1.04445106,1.053607003,0,0,0,-0.005722465,-1.24372039,1.23227546,0,0,0,0,0,0
VWA5A,-1.032159338,-2.236192273,0.171873597,0.110166824,-0.772505128,0.992838775,0.690494189,0.024230074,1.356758304,-0.184225876,-0.792365597,0.423913846,0.415724201,-0.359701993,1.191150395
VWA5B1,0,0,0,0.492698189,-0.442685903,1.428082281,0,0,0,-0.574359025,-1.145980797,-0.002737253,0.081660836,-1.476974053,1.640295725
VWA5B2,0,0,0,0.106521941,-1.006583293,1.219627174,0,0,0,0.422070021,-0.801172593,1.645312635,-0.528591962,-0.863498398,-0.193685526
VWA8,-1.110775497,-2.212867787,-0.008683206,0.141193753,-0.377934955,0.660322461,0.84654833,-0.226466827,1.919563487,0.176389823,-0.437915782,0.790695427,-0.053356409,-0.651066669,0.544353852
VWA9,0.239765518,-1.409047782,1.888578819,-0.056065007,-0.941894316,0.829764302,-0.124544199,-0.906216408,0.65712801,0.430343732,-0.268989229,1.129676694,-0.489500045,-1.166313555,0.187313464
VWDE,0.887394259,0.272262296,1.502526222,0.391657928,-0.595780609,1.379096465,0.03410752,-0.317967194,0.386182233,-1.122998061,-2.104346454,-0.141649668,-0.030893429,-0.804112306,0.742325448
VWF,-0.306260432,-1.373352954,0.760832089,-0.369288082,-1.312694311,0.574118147,0.464355949,-0.497628735,1.426340632,-0.507687958,-1.243396018,0.228020103,0.718880524,-0.151029826,1.588790874
WAC,-0.217142525,-1.940238447,1.505953398,-0.093633549,-0.714595253,0.527328155,0.282945664,-0.382860494,0.948751821,0.471669388,-0.411621141,1.354959918,-0.443838979,-1.093435323,0.205757365
WAPAL,0.010177325,-1.64970455,1.6700592,-0.285564489,-1.091032196,0.519903219,0.186026301,-0.39731912,0.769371721,0.711613025,-7.52745E-05,1.423301324,-0.622252162,-1.11025177,-0.134252554
WARS,0.749352387,-0.800963113,2.299667887,-0.046551802,-0.377740228,0.284636625,-0.492381113,-1.260387346,0.275625119,-0.040930602,-1.214810187,1.132948984,-0.16948887,-0.619938725,0.280960985
WARS2,0.77417294,-0.428088863,1.976434743,-0.591003805,-1.274042718,0.092035108,0.227426935,-0.545195505,1.000049375,-0.392694326,-0.86562255,0.080233897,-0.017901743,-1.280112546,1.24430906
WAS,0.182865453,-1.178168311,1.543899218,0.017152187,-0.499334125,0.533638499,-0.362846954,-1.342387293,0.616693384,0.048961224,-1.330157938,1.428080387,0.11386809,-0.550218227,0.777954407
WASF1,0.145142195,-1.031136488,1.321420878,0.550565418,-0.246951648,1.348082485,-0.596872359,-1.688034507,0.494289789,-0.344189296,-1.406767449,0.718388856,0.245354042,-0.319561035,0.81026912
WASF2,-0.086001724,-1.118560534,0.946557086,-0.597093436,-1.545840881,0.35165401,0.555408926,-0.315114372,1.425932223,0.226751687,-0.866704914,1.320208288,-0.099065452,-1.037102192,0.838971288
WASF3,0.538294502,-1.018866968,2.095455971,0.096327038,-0.746126308,0.938780384,-0.222949847,-0.74585891,0.299959216,-0.34887688,-1.78201644,1.08426268,0.052586162,-0.202436618,0.307608942
WASH4P,0.551114663,-0.936199386,2.038428712,-0.67490135,-1.622758552,0.272955851,0.175384923,-0.188554181,0.539324028,0.093999836,-0.895427982,1.083427654,-0.145598072,-0.838800057,0.547603913
WASL,-1.043062536,-2.387661935,0.301536862,0.542598845,-0.223848813,1.309046502,0.259074805,-0.38163682,0.89978643,0.418554418,-0.440562217,1.277671054,-0.177165532,-0.643982955,0.289651891
WBP11,-0.13225129,-1.33216338,1.067660801,-0.147375998,-0.830497571,0.535745575,0.215093766,-1.205210377,1.635397908,0.652575531,-0.061919146,1.367070208,-0.588042009,-1.06398874,-0.112095278
WBP1L,-0.951448538,-1.671973378,-0.230923698,0.158744088,-0.915768136,1.233256313,0.720790277,-0.174494249,1.616074803,-0.009653324,-1.154044039,1.13473739,0.081567497,-0.367065414,0.530200408
WBP2,-0.275457589,-0.860978828,0.310063649,0.512292956,-1.134806621,2.159392533,-0.215179533,-0.96243677,0.532077705,0.119491716,-0.915909746,1.154893178,-0.141147549,-0.824961264,0.542666165
WBP4,-0.182195471,-1.403034018,1.038643076,-0.090727581,-1.171570606,0.990115444,-0.018249133,-0.848907215,0.812408948,0.662276849,-0.325849357,1.650403056,-0.371104665,-1.148661872,0.406452543
WBP5,-0.57215553,-2.200319453,1.056008393,0.032963761,-0.966200251,1.032127773,-0.7081023,-1.758392942,0.342188342,0.148846112,-0.579612836,0.877305059,0.450766444,-0.271626601,1.173159489
WBSCR22,0.189292215,-0.657983633,1.036568064,-0.703178775,-1.49884903,0.092491479,-0.231617725,-0.923287014,0.460051565,0.73825868,-0.527560735,2.004078095,0.007245604,-0.953578557,0.968069765
WDFY1,0.063892034,-1.581316166,1.709100235,0.112393923,-0.678096619,0.902884465,0.053833274,-0.298888578,0.406555126,-0.069050015,-1.37006137,1.231961339,-0.161069216,-0.808955896,0.486817464
WDFY2,-0.181124884,-1.30095438,0.938704612,0.063457247,-0.911848978,1.038763472,-0.061282836,-0.886106072,0.7635404,-0.592451445,-1.43077507,0.24587218,0.771401919,-0.191230148,1.734033985
WDFY3,-0.60934255,-1.627508835,0.408823735,0.147517016,-1.09343262,1.388466652,0.512969757,-0.244536568,1.270476083,0.1314305,-1.014471794,1.277332794,-0.182574723,-0.78781665,0.422667204
WDFY4,0.402243262,-1.033760047,1.838246571,-0.240599714,-0.720514433,0.239315006,-0.097955561,-0.962420085,0.766508963,-0.225376913,-1.498740038,1.047986211,0.161688926,-0.625283072,0.948660925
WDHD1,0.895606569,-0.138420131,1.929633269,0.253282735,-0.648908074,1.155473543,-1.051835039,-1.685532737,-0.418137341,0.540854291,0.126010325,0.955698257,-0.637908556,-1.040515643,-0.235301469
WDR1,-0.25356857,-1.985881865,1.478744726,-0.003680819,-0.611569397,0.604207758,0.078248326,-0.500991389,0.65748804,-0.155558375,-1.244027796,0.932911046,0.334559438,-0.373886592,1.043005469
WDR11,0.375240567,-0.575051562,1.325532697,-0.352765833,-1.201439345,0.49590768,0.169453672,-0.547152524,0.886059867,0.489869181,-0.830270585,1.810008946,-0.681797587,-1.470323573,0.106728399
