Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
RAB11FIP5,-0.539545263,-0.717708834,-0.361381692,0.697061945,0.456015353,0.938108537,0.234842239,0.131297764,0.338386714,-0.585634494,-0.850397492,-0.320871496,0.491544831,-0.097253969,1.080343631
RAB12,0.530185818,0.351272269,0.709099367,0.453471088,0.283278527,0.623663649,-0.378826654,-0.496334806,-0.261318502,-0.098913367,-0.402221287,0.204394553,0.310132514,0.011836226,0.608428802
RAB13,0.072404529,-0.080158025,0.224967083,0.012688957,-0.258744845,0.284122759,-0.19862214,-0.334663097,-0.062581183,0.510571937,0.235200319,0.785943555,0.072872463,-0.322713206,0.468458132
RAB14,-0.735888538,-0.865501556,-0.60627552,0.724304896,0.455440129,0.993169663,0.025761822,-0.099708397,0.151232041,0.382170391,0.210342473,0.553998309,0.647035705,-0.033314195,1.327385605
RAB17,-0.689160289,-0.885493734,-0.492826844,-0.177864646,-0.360969815,0.005240523,0.235762748,0.090255631,0.381269865,0.337380653,0.143259937,0.531501369,0.550059707,0.193789644,0.90632977
RAB18,-0.154223657,-0.322009548,0.013562234,0.504284518,0.184059083,0.824509953,-0.250638893,-0.368126933,-0.133150853,0.44813856,0.214069958,0.682207162,0.816112839,0.227068564,1.405157114
RAB19,-0.883567839,-1.018870917,-0.748264761,0.718838388,0.485774173,0.951902603,0.172532885,0.038590445,0.306475325,0.29332175,0.039801337,0.546842163,-0.094057865,-0.185502267,-0.002613463
RAB1A,-0.445717304,-0.673886198,-0.21754841,0.859201004,0.635144765,1.083257243,-0.082326487,-0.188594383,0.023941409,0.237856608,0.014095075,0.461618141,0.309207039,-0.078193015,0.696607093
RAB1B,-0.601888452,-0.743710593,-0.460066311,0.559925717,0.324945929,0.794905505,-0.049576887,-0.183979687,0.084825913,0.645545493,0.441198106,0.84989288,0.293482845,-0.156495348,0.743461038
RAB20,-0.319635391,-0.526501159,-0.112769623,0.731757829,0.533907218,0.92960844,0.07560917,-0.057451521,0.208669861,-0.318801109,-0.516547554,-0.121054664,0.026942582,-0.124658367,0.178543531
RAB21,-0.326327188,-0.481819099,-0.170835277,0.140114091,-0.07929454,0.359522722,-0.092511018,-0.222448639,0.037426603,0.364587396,0.199521146,0.529653646,1.315406689,0.378925577,2.251887801
RAB22A,-0.512373622,-0.643062324,-0.38168492,0.301798675,0.140003469,0.463593881,0.076331389,-0.077235777,0.229898555,0.197185777,0.003393708,0.390977846,0.586121242,0.025931325,1.146311159
RAB23,-0.067533017,-0.227345941,0.092279907,0.027058397,-0.19641256,0.250529354,0.212626843,0.086125061,0.339128625,-0.628952367,-0.88823723,-0.369667504,0.030420023,-0.786789476,0.847629522
RAB24,-0.573107045,-0.685443871,-0.460770219,0.740400128,0.487030993,0.993769263,-0.059303213,-0.184495005,0.065888579,0.211760421,-0.03686055,0.460381392,1.206971705,0.583207231,1.830736179
RAB25,0.049350583,-0.143430397,0.242131563,0.320862161,0.099839619,0.541884703,-0.191701755,-0.326897012,-0.056506498,0.263529487,0.033094458,0.493964516,0.104752316,-0.410198844,0.619703476
RAB27A,0.05949075,-0.087736647,0.206718147,0.842844442,0.497920077,1.187768807,-0.275376275,-0.40669086,-0.14406169,0.081039722,-0.092489847,0.254569291,0.158743694,-0.336537448,0.654024836
RAB27B,-1.267004244,-1.379458577,-1.154549911,0.476312227,0.264146371,0.688478083,0.429250427,0.335726513,0.522774341,0.262634231,0.098475799,0.426792663,0.228539123,-0.346925934,0.80400418
RAB28,-0.567492759,-0.719248446,-0.415737072,0.194908259,-0.044447996,0.434264514,0.266827497,0.136543976,0.397111018,-0.015470117,-0.301241144,0.27030091,-0.243520188,-0.578890918,0.091850542
RAB29,0.2327433,0.090303449,0.375183151,0.560943057,0.290052761,0.831833353,-0.326050708,-0.458198001,-0.193903415,0.066377609,-0.195137233,0.327892451,0.570742501,0.118705484,1.022779518
RAB2A,-0.044116504,-0.24312324,0.154890232,0.653216736,0.371024776,0.935408696,-0.266072141,-0.377898099,-0.154246183,0.107676319,-0.106462719,0.321815357,1.093991789,0.514624777,1.673358801
RAB2B,-0.483590293,-0.639260263,-0.327920323,0.206611418,-0.033122551,0.446345387,-0.006133457,-0.134279378,0.122012464,0.62320548,0.364229704,0.882181256,0.177334498,-0.41686966,0.771538656
RAB30,-0.65725116,-0.773834048,-0.540668272,-0.350889171,-0.492358698,-0.209419644,0.15680086,0.041679737,0.271921983,0.992728463,0.653945777,1.331511149,-0.36826017,-0.55737023,-0.17915011
RAB31,-0.457858756,-0.581869799,-0.333847713,0.084955154,-0.162671204,0.332581512,0.267475184,0.134329133,0.400621235,-0.215842444,-0.526216657,0.094531769,0.10235357,-0.369872893,0.574580033
RAB32,0.168777527,0.000232,0.337323054,0.386802259,0.165393733,0.608210785,-0.240763119,-0.371860136,-0.109666102,-0.035029954,-0.31697397,0.246914062,0.801845424,0.350758269,1.252932579
RAB33B,-0.412024035,-0.561272243,-0.262775827,0.649359575,0.337205439,0.961513711,-0.095037552,-0.231690078,0.041614974,0.34080975,0.144905004,0.536714496,0.496207532,0.214656603,0.777758461
RAB34,0.10703639,-0.067722002,0.281794782,0.383120946,0.02439811,0.741843782,-0.029913371,-0.149489168,0.089662426,-0.334904274,-0.623328632,-0.046479916,-0.21386275,-0.430618622,0.002893122
RAB35,-0.11486399,-0.327846847,0.098118867,0.423523319,0.179157703,0.667888935,-0.166386089,-0.292748611,-0.040023567,0.185701172,-0.011468581,0.382870925,0.745763272,0.249935946,1.241590598
RAB38,-0.325846829,-0.492556185,-0.159137473,0.097916034,-0.163383249,0.359215317,0.24046954,0.092518111,0.388420969,-0.385802914,-0.778985253,0.007379425,0.071007963,-0.504754084,0.64677001
RAB3A,-0.338395439,-0.472846893,-0.203943985,0.025829409,-0.13250953,0.184168348,0.155313136,-0.019046154,0.329672426,0.161182425,-0.045912648,0.368277498,-0.469442679,-1.164587702,0.225702344
RAB3B,-0.483367801,-0.60758989,-0.359145712,0.728864123,0.388092168,1.069636078,-0.066678635,-0.209355044,0.075997774,0.385201519,0.107067031,0.663336007,0.349355755,-0.379171543,1.077883053
RAB3D,-0.912349693,-1.068038457,-0.756660929,0.887060401,0.676792649,1.097328153,0.099606947,-0.018235852,0.217449746,0.276893593,0.104138341,0.449648845,0.730901685,0.404468366,1.057335004
RAB3GAP1,-0.147784746,-0.298106128,0.002536636,0.873553419,0.64790719,1.099199648,-0.087763968,-0.227241331,0.051713395,-0.268351573,-0.503844302,-0.032858844,0.324106538,-0.10592072,0.754133796
RAB3GAP2,-0.090493123,-0.234237342,0.053251096,0.751274285,0.564631896,0.937916674,-0.112833132,-0.264621033,0.038954769,-0.111037575,-0.313601345,0.091526195,0.085117572,-0.418285595,0.588520739
RAB3IL1,-0.429233782,-0.605649872,-0.252817692,0.093386013,-0.145602006,0.332374032,0.307965059,0.178457669,0.437472449,-0.526798925,-0.751635831,-0.301962019,0.508389779,0.179343172,0.837436386
RAB3IP,-0.630115601,-0.793891848,-0.466339354,-0.169780173,-0.371613954,0.032053608,0.289816288,0.161939853,0.417692723,0.50124156,0.27194118,0.73054194,-0.878072017,-1.149733102,-0.606410932
RAB43,-0.184893057,-0.332316077,-0.037470037,1.20240765,0.863977563,1.540837737,-0.296551535,-0.399743028,-0.193360042,-0.018883529,-0.21916456,0.181397502,1.150529812,0.614960407,1.686099217
RAB44,-0.314073024,-0.517008746,-0.111137302,0.157842385,-0.355495308,0.671180078,0.132905096,0.00123049,0.264579702,-0.161948497,-0.364692132,0.040795138,-0.020687369,-0.275915174,0.234540436
RAB4A,-0.318992536,-0.517906874,-0.120078198,0.244936081,-0.008027403,0.497899565,-0.092358825,-0.220707815,0.035990165,0.600063883,0.37389031,0.826237456,0.177009086,-0.065173723,0.419191895
RAB4B,-0.508229848,-0.659526399,-0.356933297,0.023973481,-0.165893451,0.213840413,0.108170929,-0.02750344,0.243845298,0.438149169,0.158664158,0.71763418,0.157751613,-0.356781584,0.67228481
RAB5A,-0.099777858,-0.322721063,0.123165347,0.237463678,-0.051257632,0.526184988,-0.112192995,-0.234790524,0.010404534,0.176640419,-0.00853254,0.361813378,0.592235999,0.087932037,1.096539961
RAB5B,-0.73760498,-0.882232922,-0.592977038,0.201581611,-0.025431517,0.428594739,0.050822133,-0.077396016,0.179040282,0.664013687,0.475514091,0.852513283,0.876661526,0.34454976,1.408773292
RAB5C,-0.540104529,-0.686739753,-0.393469305,-0.12658967,-0.260684511,0.007505171,0.132145331,0.004021471,0.260269191,0.32192581,0.057675766,0.586175854,0.88605281,0.034320034,1.737785586
RAB6A,-0.163347697,-0.336328355,0.009632961,0.404126221,0.228119681,0.580132761,-0.187974956,-0.328496523,-0.047453389,0.442177757,0.2145286,0.669826914,0.455373343,-0.069204858,0.979951544
RAB6B,0.501804939,0.296588142,0.707021736,0.172822088,-0.159127188,0.504771364,-0.2616841,-0.380461322,-0.142906878,-0.32660373,-0.571169179,-0.082038281,0.485592258,0.004769729,0.966414787
RAB6C,-0.064324077,-0.23984666,0.111198506,0.428387218,0.239129615,0.617644821,-0.243454582,-0.375058216,-0.111850948,0.490945572,0.236771648,0.745119496,0.279762723,-0.314042986,0.873568432
RAB7A,0.048695496,-0.143279185,0.240670177,0.442249343,0.160001825,0.724496861,-0.207494512,-0.317353526,-0.097635498,-0.03071135,-0.334084743,0.272662043,0.949123996,0.488884511,1.409363481
RAB8A,-0.487448743,-0.735100712,-0.239796774,0.341299833,0.170237337,0.512362329,0.00416991,-0.113024055,0.121363875,0.480860163,0.325215621,0.636504705,0.189101654,-0.247447656,0.625650964
RAB8B,-0.405555018,-0.651841057,-0.159268979,0.211535169,-0.020785446,0.443855784,-0.048004795,-0.159316329,0.063306739,0.387298775,0.199455145,0.575142405,0.990359457,0.79102667,1.189692244
RAB9A,0.55531489,0.37808287,0.73254691,0.470586235,0.093473255,0.847699215,-0.356286477,-0.462813696,-0.249759258,-0.296450066,-0.47926431,-0.113635822,0.531128238,0.136515944,0.925740532
RABAC1,-0.525809493,-0.677381045,-0.374237941,0.554689181,0.284627404,0.824750958,0.052818673,-0.08395072,0.189588066,0.182586087,-0.051620338,0.416792512,0.273639789,-0.043911503,0.591191081
RABEP1,-1.126383645,-1.180218259,-1.072549031,-0.63246367,-0.718640815,-0.546286525,0.658278056,0.556598315,0.759957797,0.446619035,0.241475093,0.651762977,-0.718951136,-0.916184332,-0.52171794
RABEP2,-0.96877577,-1.079702013,-0.857849527,0.175025999,-0.161078698,0.511130696,0.412987709,0.320382615,0.505592803,0.202466746,-0.095319588,0.50025308,-0.267620146,-0.544393712,0.00915342
RABEPK,-0.840864581,-0.948460268,-0.733268894,0.084695877,-0.172101199,0.341492953,0.338841455,0.217130127,0.460552783,0.375040099,0.104445875,0.645634323,-0.498062803,-0.859692477,-0.136433129
RABGAP1,-0.435332931,-0.588226342,-0.28243952,0.390675534,0.135196247,0.646154821,-0.073302469,-0.19722708,0.050622142,0.783734039,0.511435956,1.056032122,-0.398008087,-0.770692613,-0.025323561
RABGAP1L,-0.073807386,-0.240383808,0.092769036,0.236294078,-0.055345934,0.52793409,-0.185872387,-0.317446035,-0.054298739,0.489098426,0.221505261,0.756691591,0.222469982,-0.096151786,0.54109175
RABGEF1,-1.141129874,-1.253677995,-1.028581753,-0.49049421,-0.633085915,-0.347902505,0.642101839,0.547013539,0.737190139,0.368216128,0.177134399,0.559297857,-0.579958736,-0.753499621,-0.406417851
RABGGTA,-0.442976786,-0.609403825,-0.276549747,0.555147663,0.277519346,0.83277598,0.029682735,-0.097310275,0.156675745,0.0956284,-0.168154813,0.359411613,0.351332167,-0.10957676,0.812241094
RABGGTB,-0.220084586,-0.371714631,-0.068454541,0.406568399,0.170210143,0.642926655,-0.140091145,-0.266326223,-0.013856067,0.420855849,0.075967803,0.765743895,0.304228252,0.018507546,0.589948958
RABIF,-0.478526339,-0.644947054,-0.312105624,0.160114608,-0.118442973,0.438672189,0.247796301,0.14209258,0.353500022,-0.03736966,-0.402049995,0.327310675,-0.370689121,-0.712714811,-0.028663431
RABL2B,-0.621016506,-0.797930289,-0.444102723,-0.278846957,-0.50368026,-0.054013654,0.389122413,0.269255152,0.508989674,0.069532138,-0.154663247,0.293727523,-0.289737565,-0.857419229,0.277944099
RABL3,-0.539897163,-0.684673054,-0.395121272,0.011371511,-0.384221179,0.406964201,0.32207768,0.201674437,0.442480923,-0.162379153,-0.375230615,0.050472309,-0.020033124,-0.412660709,0.372594461
RABL6,-0.941713985,-1.117336239,-0.766091731,0.336096188,0.127332404,0.544859972,0.297997425,0.194998273,0.400996577,0.12239992,-0.118087735,0.362887575,0.70754141,0.243312452,1.171770368
RAC1,-0.41359199,-0.570586713,-0.256597267,0.711940275,0.457460242,0.966420308,-0.061135198,-0.181908475,0.059638079,0.055432744,-0.219545761,0.330411249,0.913870697,0.340444781,1.487296613
RAC2,0.394962765,0.236513463,0.553412067,0.389866227,0.052034964,0.72769749,-0.335549734,-0.446254143,-0.224845325,-0.007674558,-0.310641077,0.295291961,0.468950995,0.109373091,0.828528899
RAC3,-0.331419585,-0.524463839,-0.138375331,-0.086199138,-0.336733558,0.164335282,0.141710248,0.013906668,0.269513828,0.223632062,-0.05843338,0.505697504,-0.212254654,-0.439066606,0.014557298
RACGAP1,1.050706706,0.890829393,1.210584019,0.1926732,0.072401699,0.312944701,-0.614824071,-0.712985077,-0.516663065,0.182075827,0.012517202,0.351634452,-0.243647257,-0.748276534,0.26098202
RAD1,-0.063725371,-0.252276723,0.124825981,-0.028368423,-0.304949379,0.248212533,-0.122230419,-0.240830952,-0.003629886,0.403651355,0.112077211,0.695225499,0.470050902,-0.092586646,1.03268845
RAD17,-0.768043886,-0.911831838,-0.624255934,-0.180120064,-0.396339256,0.036099128,0.441951041,0.340754053,0.543148029,0.254558032,-0.073726403,0.582842467,-0.944748452,-1.093451262,-0.796045642
RAD18,0.537012888,0.320955012,0.753070764,-0.046665133,-0.252776355,0.159446089,-0.399275792,-0.504905732,-0.293645852,0.477773777,0.223379848,0.732167706,-0.056699196,-0.354016684,0.240618292
RAD21,0.579636634,0.414964126,0.744309142,-1.044996733,-1.207581037,-0.882412429,-0.166055009,-0.27199801,-0.060112008,0.712546034,0.455264374,0.969827694,-0.965531039,-1.234108135,-0.696953943
RAD23A,-0.255808896,-0.457369198,-0.054248594,-0.601198817,-0.821139368,-0.381258266,0.2641736,0.147112485,0.381234715,0.194288908,-0.087165101,0.475742917,-0.505113035,-0.826533168,-0.183692902
RAD23B,-0.864956181,-1.036021353,-0.693891009,-0.144963311,-0.305223619,0.015296997,0.343432597,0.231235498,0.455629696,0.409827067,0.156454545,0.663199589,0.114099492,-0.348866344,0.577065328
RAD50,-0.773811801,-0.939080014,-0.608543588,-0.367415942,-0.504159999,-0.230671885,0.507192892,0.389088037,0.625297747,0.144907668,-0.069727247,0.359542583,-0.757811965,-1.090769125,-0.424854805
RAD51AP1,0.993981638,0.781777032,1.206186244,-0.441776437,-0.606046799,-0.277506075,-0.535819479,-0.624151371,-0.447487587,0.458379567,0.270223683,0.646535451,-0.393115842,-0.696873316,-0.089358368
RAD51AP2,-0.522384113,-0.768159514,-0.276608712,0.206134728,-0.373798388,0.786067844,0.104836514,-0.071422238,0.281095266,0.031398405,-0.231539028,0.294335838,0.455268892,0.241827488,0.668710296
RAD51B,0.702021736,0.436394391,0.967649081,0.430713848,-0.225337827,1.086765523,-0.290566948,-0.474454526,-0.10667937,-0.288739891,-0.529529723,-0.047950059,-0.160487284,-0.299984939,-0.02098963
RAD51C,0.522340266,0.317236442,0.72744409,-0.095171739,-0.489793501,0.299450023,-0.302405713,-0.435033828,-0.169777598,0.215374072,-0.076373222,0.507121366,-0.325646025,-0.936771626,0.285479576
RAD54B,0.787026926,0.530519716,1.043534136,0.008133643,-0.283464465,0.299731751,-0.371869043,-0.558768029,-0.184970057,0.210808396,-0.016551194,0.438167986,-0.591208406,-1.226968996,0.044552184
RAD54L2,0.502922711,0.308376184,0.697469238,0.327683377,0.132502233,0.522864521,-0.20652347,-0.336129901,-0.076917039,-0.271461885,-0.510855506,-0.032068264,-0.557127209,-0.786559491,-0.327694927
RAD9A,0.093595241,-0.077378829,0.264569311,0.022322108,-0.290847604,0.33549182,-0.141733581,-0.263277617,-0.020189545,0.189394077,-0.129352215,0.508140369,0.366468663,-0.01669039,0.749627716
RAF1,-0.079132293,-0.310288219,0.152023633,-0.122521793,-0.367758644,0.122715058,0.013164383,-0.088966888,0.115295654,-0.003369765,-0.338680994,0.331941464,0.663411548,0.419770391,0.907052705
RAI1,-0.04802685,-0.223251547,0.127197847,-0.617333621,-0.794219005,-0.440448237,0.238905384,0.104137242,0.373673526,0.159591384,-0.077331404,0.396514172,-1.25904221,-1.495368742,-1.022715678
RAI14,-0.177128118,-0.35338734,-0.000868896,0.274335209,0.043412784,0.505257634,0.232512956,0.109594157,0.355431755,-0.698397829,-0.972222234,-0.424573424,-0.016890583,-0.52222436,0.488443194
RALA,-0.638984925,-0.801143514,-0.476826336,0.712025074,0.460499948,0.9635502,0.212507908,0.108824674,0.316191142,-0.576217635,-0.827172304,-0.325262966,1.248992162,0.879382249,1.618602075
RALB,-0.749191896,-0.931730041,-0.566653751,0.814242233,0.636640865,0.991843601,0.169246539,0.066225172,0.272267906,-0.287902354,-0.553493715,-0.022310993,1.114892208,0.857712631,1.372071785
RALBP1,-0.415608649,-0.586474321,-0.244742977,-0.321050326,-0.558270355,-0.083830297,0.235951111,0.10679841,0.365103812,0.361078187,0.10610201,0.616054364,-0.608037425,-1.02239951,-0.19367534
RALGAPA1,-0.840107376,-0.989182115,-0.691032637,-0.363521897,-0.556244257,-0.170799537,0.300888079,0.19448347,0.407292688,0.750278308,0.464879631,1.035676985,-0.090586261,-0.391537359,0.210364837
RALGAPA2,-0.697782642,-0.797198855,-0.598366429,0.595610646,0.284436439,0.906784853,0.233399629,0.106572613,0.360226645,-0.255731998,-0.504170676,-0.00729332,0.588162542,0.189010599,0.987314485
RALGAPB,-0.88869807,-1.008580427,-0.768815713,0.136066189,-0.119216655,0.391349033,0.235640986,0.122433226,0.348848746,0.40563412,0.135646803,0.675621437,0.708000228,0.155630243,1.260370213
RALGPS1,-0.955531692,-1.190789952,-0.720273432,0.200518808,-0.029701847,0.430739463,0.159428119,0.030780657,0.288075581,0.676096317,0.470585905,0.881606729,0.12788353,-0.008161728,0.263928788
RALGPS2,-1.065011272,-1.169078687,-0.960943857,-0.049801481,-0.26591026,0.166307298,0.335203307,0.229964868,0.440441746,0.787787602,0.545632604,1.0299426,-0.183286021,-0.592772097,0.226200055
RALY,0.060897476,-0.129163182,0.250958134,0.230630703,-0.053864595,0.515126001,-0.253746217,-0.382828485,-0.124663949,0.304933154,0.082993419,0.526872889,0.856962819,0.5760102,1.137915438
RALYL,-0.54294318,-0.834474501,-0.251411859,-0.431114176,-0.623630043,-0.238598309,0.218062416,0.135111487,0.301013345,0.540987794,0.42196583,0.660009758,0.030920092,-0.250507663,0.312347847
RAN,0.69111236,0.503128271,0.879096449,-0.352417638,-0.633205254,-0.071630022,-0.127629708,-0.251187091,-0.004072325,-0.514330903,-0.682592787,-0.346069019,0.182021438,-0.077163066,0.441205942
RANBP1,0.857650077,0.66319769,1.052102464,-0.312035788,-0.512147089,-0.111924487,-0.263067788,-0.374918453,-0.151217123,-0.158294222,-0.390561275,0.073972831,-0.563497099,-0.756942074,-0.370052124
RANBP10,0.01607501,-0.194704728,0.226854748,0.666333019,0.453920201,0.878745837,-0.146535273,-0.267627962,-0.025442584,-0.202998999,-0.431105856,0.025107858,0.401731192,-0.22273551,1.026197894
RANBP17,-0.181170047,-0.333891925,-0.028448169,-0.41189172,-0.624756937,-0.199026503,0.234933544,0.069658743,0.400208345,0.162520522,-0.294145416,0.61918646,-0.518118482,-0.852386913,-0.183850051
RANBP2,0.593049791,0.42426043,0.761839152,-0.280051641,-0.535140861,-0.024962421,-0.131630101,-0.267771974,0.004511772,-0.15300303,-0.359532209,0.053526149,-0.634750731,-0.914152473,-0.355348989
RANBP3,-0.291167494,-0.449049326,-0.133285662,-0.562218158,-0.712229565,-0.412206751,0.266698999,0.120763385,0.412634613,0.152666615,-0.076259693,0.381592923,-0.296452778,-0.72392719,0.131021634
RANBP6,-0.137430132,-0.276226138,0.001365874,-0.153209827,-0.452484551,0.146064897,0.192653186,0.049237065,0.336069307,-0.150174511,-0.417105691,0.116756669,-0.459570706,-0.631453773,-0.287687639
RANBP9,0.322466352,0.129600963,0.515331741,0.062542312,-0.192734975,0.317819599,-0.15773995,-0.289777061,-0.025702839,-0.015947193,-0.253781959,0.221887573,-0.192967424,-0.652430857,0.266496009
RANGAP1,0.697085597,0.54356163,0.850609564,0.263624446,-0.001549555,0.528798447,-0.267781419,-0.391575599,-0.143987239,-0.60840518,-0.818060854,-0.398749506,0.340040885,-0.057919869,0.738001639
RANGRF,0.063040133,-0.095466086,0.221546352,-0.432041479,-0.725095981,-0.138986977,0.124529732,-0.026291562,0.275351026,-0.034486423,-0.210102281,0.141129435,-0.458301739,-0.57842684,-0.338176638
RAP1A,-0.092323462,-0.235283506,0.050636582,-0.009738529,-0.294059865,0.274582807,0.103745197,-0.04367375,0.251164144,-0.33238454,-0.564521591,-0.100247489,0.510156156,0.147973371,0.872338941
RAP1B,-0.333679786,-0.511088313,-0.156271259,0.131294302,-0.099297635,0.361886239,0.277082465,0.153053095,0.401111835,-0.604513416,-0.886032975,-0.322993857,0.464324229,0.244243234,0.684405224
RAP1GAP,-0.44834402,-0.569014501,-0.327673539,0.4491124,0.090263312,0.807961488,0.028667528,-0.098607181,0.155942237,0.12659595,-0.135415707,0.388607607,0.585644542,0.053075109,1.118213975
RAP1GDS1,-0.428873418,-0.515795797,-0.341951039,-0.001144668,-0.188801629,0.186512293,0.178224202,0.018520395,0.337928009,0.283209128,0.025848263,0.540569993,-0.503996041,-0.61554043,-0.392451652
RAP2B,0.329380049,0.144816235,0.513943863,0.565565522,0.330781497,0.800349547,-0.36742316,-0.476348975,-0.258497345,-0.036242637,-0.312556812,0.240071538,0.81786125,0.227016833,1.408705667
RAP2C,-0.367502542,-0.512528597,-0.222476487,0.810944951,0.577917019,1.043972883,-0.17682798,-0.29341362,-0.06024234,0.256865532,-0.051296346,0.56502741,1.003365047,0.515464363,1.491265731
RAPGEF1,-0.108040747,-0.275758277,0.059676783,0.420171068,0.110241156,0.73010098,-0.16745841,-0.288734048,-0.046182772,0.274145295,-0.022068663,0.570359253,0.427089218,-0.034720411,0.888898847
RAPGEF2,-0.063830688,-0.231014369,0.103352993,0.628386834,0.413135211,0.843638457,-0.047024298,-0.188720512,0.094671916,-0.301972744,-0.528293282,-0.075652206,0.173519185,-0.345037579,0.692075949
RAPGEF3,-0.2758537,-0.453712749,-0.097994651,0.055241783,-0.279542197,0.390025763,0.424244256,0.171908364,0.676580148,-0.75031963,-1.044177712,-0.456461548,0,0,0
RAPGEF6,-0.663575101,-0.792642232,-0.53450797,-0.293816127,-0.532721868,-0.054910386,0.208694947,0.092320034,0.32506986,0.741747501,0.43318453,1.050310472,-0.229643158,-0.609174868,0.149888552
RAPH1,-0.468946367,-0.666028001,-0.271864733,-0.669406525,-0.898153407,-0.440659643,0.388587785,0.279612503,0.497563067,-0.058824431,-0.328046603,0.210397741,0.364329511,0.105900573,0.622758449
RARA,-0.979244798,-1.117575996,-0.8409136,-0.018458546,-0.320551808,0.283634716,0.328607746,0.225620499,0.431594993,0.6479141,0.473633634,0.822194566,-0.217732486,-0.783125454,0.347660482
RARRES1,0.566859412,0.382828526,0.750890298,-0.013864626,-0.440883856,0.413154604,-0.208378104,-0.296209639,-0.120546569,-0.516308294,-0.705752233,-0.326864355,0.881994943,0.302809485,1.461180401
RARRES2,-0.355812409,-0.501173575,-0.210451243,-0.09367204,-0.29862709,0.11128301,0.346971699,0.194990325,0.498953073,-0.52440339,-0.683171337,-0.365635443,0.153487844,-0.087530749,0.394506437
RARS,-0.299199901,-0.443997463,-0.154402339,0.794916111,0.455384059,1.134448163,-0.077047778,-0.214021544,0.059925988,0.110198724,-0.031865668,0.252263116,0.013263325,-0.562429541,0.588956191
RARS2,0.009123867,-0.115350728,0.133598462,0.100034813,-0.177756671,0.377826297,0.048227725,-0.101604059,0.198059509,-0.121891168,-0.388542835,0.144760499,-0.468382006,-0.839239797,-0.097524215
RASA1,-0.65050663,-0.812422536,-0.488590724,0.082771664,-0.242682101,0.408225429,0.2830386,0.170479816,0.395597384,0.221781334,-0.046690891,0.490253559,-0.439518778,-0.803703054,-0.075334502
RASA2,0.289180954,0.051660034,0.526701874,0.464336083,0.17918385,0.749488316,-0.247385767,-0.350857786,-0.143913748,-0.179567625,-0.417625417,0.058490167,0.453337101,0.198987667,0.707686535
RASA3,-0.147552561,-0.305330477,0.010225355,0.45341634,0.257365918,0.649466762,0.142094815,0.005078941,0.279110689,-0.695612545,-0.950190781,-0.441034309,0.331440859,-0.10458373,0.767465448
RASA4,-0.305932852,-0.48736906,-0.124496644,-0.332649741,-0.646237124,-0.019062358,0.109877523,-0.004178902,0.223933948,0.379637341,0.075997998,0.683276684,0.16245909,-0.239835534,0.564753714
RASAL1,0.629657813,0.490262258,0.769053368,0.4620231,0.115048137,0.808998063,-0.237736611,-0.360964426,-0.114508796,-0.707658618,-0.880648391,-0.534668845,0.170556668,-0.087678359,0.428791695
RASAL2,0.500467686,0.269131815,0.731803557,0.070470241,-0.11398185,0.254922332,-0.127198861,-0.234494282,-0.01990344,-0.570114677,-0.84707726,-0.293152094,0.288427659,0.123514155,0.453341163
RASAL3,-0.008579566,-0.232348111,0.215188979,0.16196615,-0.185848373,0.509780673,-0.209149391,-0.303128651,-0.115170131,0.467035844,0.189362716,0.744708972,0.392637457,0.017256689,0.768018225
RASEF,-0.857307196,-0.989679021,-0.724935371,0.142987519,-0.05670742,0.342682458,0.249227554,0.13117234,0.367282768,0.645429012,0.381015384,0.90984264,-0.463636079,-0.894486046,-0.032786112
RASGRF1,-0.758038778,-0.89084284,-0.625234716,-0.309043454,-0.604274018,-0.01381289,0.304009803,0.161061307,0.446958299,0.304086584,0.031835278,0.57633789,0.724198343,0.240467282,1.207929404
RASGRF2,-0.525479745,-0.694205111,-0.356754379,-0.031199066,-0.330297381,0.267899249,0.314572851,0.148605857,0.480539845,-0.314950932,-0.528302433,-0.101599431,0.152915161,0.01039412,0.295436202
RASGRP2,0.130314108,-0.041589379,0.302217595,0.437085921,0.011038442,0.8631334,-0.170234487,-0.303364063,-0.037104911,-0.192344338,-0.421858416,0.03716974,1.183933131,0.273087313,2.094778949
RASIP1,-0.479066382,-0.616883287,-0.341249477,0.092749022,-0.148952184,0.334450228,0.265103003,0.118825296,0.41138071,-0.440086957,-0.584853607,-0.295320307,0.993009177,0.609608178,1.376410176
RASSF1,0.330299646,0.162037809,0.498561483,0.363989013,0.174304704,0.553673322,-0.211696996,-0.351103594,-0.072290398,-0.135874854,-0.380399711,0.108650003,-0.059586925,-0.619049534,0.499875684
RASSF2,0.634333239,0.471766087,0.796900391,0.247949117,-0.064104398,0.560002632,-0.263454413,-0.378642785,-0.148266041,-0.5190613,-0.769987768,-0.268134832,0.394798413,0.121542893,0.668053933
RASSF3,-0.393986349,-0.809872015,0.021899317,0.182458989,-0.082414088,0.447332066,0.256452846,0.078906733,0.433998959,-0.604057957,-0.928531559,-0.279584355,0.352060152,-0.067589998,0.771710302
RASSF4,0.684700431,0.431156232,0.93824463,-0.188991225,-0.493779952,0.115797502,-0.269421866,-0.351373914,-0.187469818,-0.137060504,-0.30235299,0.028231982,0.095327923,-0.425554693,0.616210539
