Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
NEK11,-0.804430779,-1.042295136,-0.566566422,-0.003197746,-0.295328207,0.288932714,0.520300352,0.353014805,0.687585899,0.106300787,-0.059180401,0.271781975,,,
NEK2,0.284848066,0.040183086,0.529513046,0.334606551,0.155791866,0.513421236,-0.639208939,-0.85152076,-0.426897118,0.231635908,0.055300443,0.407971373,,,
NEK3,0.173365143,-0.038477605,0.38520789,-0.635739486,-0.826369589,-0.445109384,0.297750064,0.15831918,0.437180948,-0.097497925,-0.366605948,0.171610098,,,
NEK4,-0.693424592,-0.873154722,-0.513694461,-0.105851293,-0.409789879,0.198087294,0.26905961,0.046819267,0.491299954,0.315145297,0.14440828,0.485882313,,,
NEK5,-1.09893187,-1.212806773,-0.985056966,0.346192284,0.125982139,0.566402429,0.553472769,0.364539678,0.742405861,0.120691356,-0.054788117,0.29617083,,,
NEK6,-0.319036815,-0.523818366,-0.114255264,0.89430647,0.510424316,1.278188624,-0.122574842,-0.265574231,0.020424547,-0.090408066,-0.287291057,0.106474924,,,
NEK7,0.060935191,-0.159414971,0.281285352,-0.566306994,-0.827875938,-0.30473805,0.074280363,-0.099764994,0.248325721,0.166266756,-0.07479784,0.407331352,,,
NEK8,-0.813718195,-1.027262231,-0.600174159,0.506714768,0.171004256,0.842425281,0.077588491,-0.082171167,0.237348149,0.282575625,0.106053595,0.459097655,,,
NEK9,-0.875637263,-1.056533589,-0.694740937,-0.053715809,-0.265028723,0.157597105,0.611056676,0.444062082,0.778051271,0.09798987,-0.107580646,0.303560386,,,
NELF,0.784476389,0.553759597,1.01519318,-0.004834074,-0.367133371,0.357465224,-0.367131172,-0.532848904,-0.20141344,-0.234106215,-0.38754641,-0.080666019,,,
NELL1,-0.243727326,-0.427361167,-0.060093485,0.339587403,-0.007821058,0.686995863,0.024802848,-0.166624982,0.216230678,-0.010767602,-0.238936237,0.217401033,,,
NELL2,-0.642571207,-0.820655013,-0.464487401,0.012929356,-0.199547685,0.225406398,0.452905773,0.244237165,0.66157438,0.041429028,-0.176060251,0.258918307,,,
NENF,0.215272304,-0.117980287,0.548524895,-0.27696703,-0.565131558,0.011197499,0.086413339,-0.084176139,0.257002817,-0.105783496,-0.265807048,0.054240055,,,
NEO1,-0.37864719,-0.631301765,-0.125992616,0.161340789,-0.10954203,0.432223608,0.541895035,0.453185549,0.63060452,-0.316001078,-0.552043895,-0.079958262,,,
NES,0.77731854,0.489661501,1.06497558,-0.487598588,-0.663830827,-0.311366349,-0.021070423,-0.223636683,0.181495836,-0.318997122,-0.451118073,-0.186876172,,,
NET1,0.394978639,0.185418397,0.604538881,-0.527453671,-0.656991603,-0.397915738,0.296267451,0.142616557,0.449918344,-0.316430117,-0.578225825,-0.054634409,,,
NETO1,-0.074027914,-0.355292962,0.207237134,0.482886287,0.183297439,0.782475135,0.037655337,-0.164349818,0.239660491,-0.222008572,-0.387865388,-0.056151756,,,
NETO2,0.526348127,0.362261658,0.690434596,0.500877944,0.18412096,0.817634928,-0.502367318,-0.64253896,-0.362195676,-0.163764721,-0.397393368,0.069863926,,,
NEU1,-0.005939467,-0.259088512,0.247209577,-0.131174073,-0.340515002,0.078166856,-0.202805057,-0.362343279,-0.043266835,0.264396483,0.012966975,0.515825991,,,
NEU2,0.521011744,0.044014226,0.998009262,-0.158952736,-0.158952736,-0.158952736,-0.158952736,-0.158952736,-0.158952736,-0.158952736,-0.158952736,-0.158952736,,,
NEU3,-0.596230938,-0.816626819,-0.375835056,0.089231218,-0.183583157,0.362045593,0.093778856,-0.095444989,0.283002701,0.312686191,0.103517185,0.521855197,,,
NEU4,-0.370486859,-0.510484264,-0.230489454,0.978230938,0.546713562,1.409748315,-0.141668957,-0.336936336,0.053598423,-0.075484242,-0.220307569,0.069339086,,,
NEURL,-1.036403296,-1.152489268,-0.920317324,-0.237737148,-0.501217596,0.0257433,0.398139082,0.26352439,0.532753774,0.514621093,0.308163295,0.72107889,,,
NEURL1B,-0.297450475,-0.544375812,-0.050525138,0.132268249,-0.076569622,0.341106119,-0.441203016,-0.571030894,-0.311375139,0.579773289,0.351715097,0.807831482,,,
NEURL2,0.302122997,0.082962655,0.52128334,-0.730935657,-0.921381985,-0.540489328,0.123845974,-0.113253926,0.360945875,0.020189855,-0.168496375,0.208876084,,,
NEURL3,0.736565362,0.523227977,0.949902746,-0.16030129,-0.507379172,0.186776593,0.026483759,-0.182343889,0.235311407,-0.497653646,-0.618579851,-0.37672744,,,
NEURL4,-0.165149091,-0.409286464,0.078988282,-0.835160444,-1.082165301,-0.588155587,0.205257802,-0.003092999,0.413608603,0.344736646,0.179560129,0.509913164,,,
NEUROD1,-0.162599013,-0.162599013,-0.162599013,-0.162599013,-0.162599013,-0.162599013,0.025358679,-0.144111666,0.194829025,0.178946697,-0.150444237,0.508337632,,,
NEUROD2,-0.019074185,-0.239910832,0.201762462,0.778865731,0.218936134,1.338795329,-0.294270171,-0.342259017,-0.246281326,-0.093118312,-0.221095512,0.034858888,,,
NEUROD4,-0.190766645,-0.190766645,-0.190766645,-0.190766645,-0.190766645,-0.190766645,-0.09433588,-0.190766645,0.002094884,0.328863524,-0.020573629,0.678300677,,,
NEUROD6,-0.113960576,-0.113960576,-0.113960576,-0.113960576,-0.113960576,-0.113960576,-0.113960576,-0.113960576,-0.113960576,0.25166294,-0.113960576,0.617286456,,,
NEUROG1,-0.113960576,-0.113960576,-0.113960576,0.617286456,-0.113960576,1.348533489,-0.113960576,-0.113960576,-0.113960576,-0.113960576,-0.113960576,-0.113960576,,,
NEUROG2,0.108170106,-0.113438043,0.329778255,0.061265197,-0.287866152,0.410396546,0.095502911,-0.143006755,0.334012578,-0.203283801,-0.36614145,-0.040426153,,,
NEUROG3,-0.331499242,-0.352882722,-0.310115762,0.004686258,-0.361416892,0.370789408,-0.057753419,-0.210423705,0.094916867,0.30162833,0.025345351,0.577911308,,,
NEXN,0.39921692,0.192072392,0.606361447,0.059434615,-0.197384602,0.316253832,0.215800028,0.029300286,0.402299771,-0.535938358,-0.751661649,-0.320215066,,,
NF1,-0.583607287,-0.875865627,-0.291348947,-0.109029748,-0.335278805,0.117219309,0.38777134,0.268424347,0.507118332,0.120606139,-0.0956611,0.336873378,,,
NF1P1,-0.15448099,-0.15448099,-0.15448099,-0.15448099,-0.15448099,-0.15448099,-0.135213695,-0.15448099,-0.115946399,0.322681028,-0.038919608,0.684281663,,,
NF2,0.591234341,0.398468388,0.784000294,0.41288913,0.212462063,0.613316196,-0.484386479,-0.64304136,-0.325731599,-0.185666611,-0.426545688,0.055212465,,,
NFAM1,0.02035211,-0.211075816,0.251780035,0.648543949,0.345323945,0.951763952,-0.07797385,-0.24854317,0.092595471,-0.264811117,-0.481319457,-0.048302778,,,
NFASC,0.465120195,0.192572735,0.737667654,-0.305194394,-0.587423205,-0.022965582,0.00953172,-0.136537005,0.155600444,-0.205377514,-0.422127288,0.01137226,,,
NFAT5,0.531288709,0.311769718,0.750807701,-0.47896102,-0.652708261,-0.30521378,0.234062183,0.087760539,0.380363827,-0.383295614,-0.630816874,-0.135774353,,,
NFATC1,0.495486528,0.223006464,0.767966592,-0.322370136,-0.573912534,-0.070827738,0.104399949,-0.041048497,0.249848394,-0.310479779,-0.527482664,-0.093476893,,,
NFATC2,-0.265580317,-0.53339972,0.002239086,-0.242197388,-0.474837888,-0.009556889,0.294400753,0.082962185,0.50583932,0.038149877,-0.153544302,0.229844056,,,
NFATC2IP,-0.273025936,-0.55524617,0.009194297,-0.235740114,-0.488512582,0.017032353,-0.048360461,-0.25111533,0.154394407,0.368984952,0.193173359,0.544796545,,,
NFATC3,0.328788438,0.177611057,0.479965819,0.238088433,-0.040306051,0.516482918,-0.168319791,-0.385808291,0.049168709,-0.204329079,-0.439628378,0.03097022,,,
NFATC4,-0.52331335,-0.686993132,-0.359633569,0.002499443,-0.281245492,0.286244377,0.510782977,0.32984974,0.691716215,-0.098265062,-0.329235331,0.132705208,,,
NFE2,-0.194295017,-0.438426249,0.049836214,0.012415865,-0.333872464,0.358704193,0.25583036,0.093609019,0.418051701,-0.105657431,-0.323365898,0.112051037,,,
NFE2L1,-0.232610413,-0.447259008,-0.017961818,-0.681932556,-0.896454523,-0.467410588,0.174787087,-0.011170806,0.36074498,0.347919796,0.122027995,0.573811597,,,
NFE2L2,0.252343884,-0.046406435,0.551094203,-0.154996085,-0.42631421,0.11632204,0.332727763,0.175536337,0.489919188,-0.430623976,-0.611392792,-0.249855161,,,
NFE2L3,1.155291204,0.942905879,1.367676528,-0.317762736,-0.551327944,-0.084197529,-0.469133703,-0.610925122,-0.327342283,-0.25800057,-0.411033548,-0.104967591,,,
NFIA,-0.599952194,-0.940423801,-0.259480587,0.470455476,0.207245417,0.733665536,0.304469849,0.200203156,0.408736543,-0.077047198,-0.238969408,0.084875011,,,
NFIB,0.988483782,0.831730925,1.14523664,-0.267868783,-0.549664285,0.013926719,-0.109193931,-0.279595966,0.061208103,-0.502784261,-0.685935248,-0.319633274,,,
NFIC,-0.667623087,-0.833838272,-0.501407902,0.030600792,-0.401972884,0.463174468,0.283608393,0.151584639,0.415632147,0.213625542,0.00929299,0.417958095,,,
NFIL3,0.887336513,0.73297507,1.041697957,-0.07940186,-0.241763383,0.082959663,-0.111078029,-0.313772533,0.091616475,-0.519351677,-0.725395395,-0.31330796,,,
NFIX,0.595643975,0.400473864,0.790814086,-0.558130093,-0.7641265,-0.352133687,0.188991855,0.040861889,0.337121822,-0.348785129,-0.596141754,-0.101428505,,,
NFKB1,0.245589508,-0.04058892,0.531767936,-0.280215352,-0.492360153,-0.06807055,0.084569431,-0.075833879,0.24497274,-0.12513016,-0.35595768,0.10569736,,,
NFKB2,0.646593206,0.388412879,0.904773533,-0.012901791,-0.2203929,0.194589318,-0.233727614,-0.418850959,-0.048604269,-0.254505045,-0.455230866,-0.053779225,,,
NFKBIA,0.364363112,0.040143501,0.688582722,-0.157406326,-0.363073733,0.04826108,-0.022471422,-0.194360782,0.149417938,-0.173034058,-0.362822507,0.016754391,,,
NFKBIB,0.609039649,0.35728418,0.860795119,0.083980467,-0.293698146,0.46165908,-0.566261342,-0.688741888,-0.443780796,0.043897149,-0.126372717,0.214167015,,,
NFKBID,0.480016698,0.249751077,0.710282319,-0.194693633,-0.457159565,0.0677723,-0.254248199,-0.458678978,-0.049817419,-0.019011184,-0.225067153,0.187044785,,,
NFKBIE,0.998967328,0.708150752,1.289783905,-0.090772228,-0.246769756,0.0652253,-0.399891731,-0.536944393,-0.262839069,-0.320609807,-0.475230083,-0.165989531,,,
NFKBIL1,0.648267001,0.455528355,0.841005646,-0.451987234,-0.701271803,-0.202702664,-0.125434161,-0.333376651,0.082508329,-0.139998896,-0.347214942,0.06721715,,,
NFKBIL2,0.480968181,0.296689877,0.665246485,0.553062175,0.271548948,0.834575403,-0.844877253,-0.987248946,-0.702505559,0.172416811,-0.017575216,0.362408837,,,
NFKBIZ,-0.463735918,-0.621853877,-0.305617959,0.252889531,-0.064903808,0.570682871,-0.049649483,-0.227087021,0.127788055,0.268937927,0.025708141,0.512167714,,,
NFRKB,-0.218151075,-0.423444169,-0.012857981,0.063690976,-0.288179847,0.4155618,0.29010258,0.070843506,0.509361655,-0.146247155,-0.332165484,0.039671175,,,
NFS1,-0.512630099,-0.730251173,-0.295009025,0.019177967,-0.181647282,0.220003216,-0.333109733,-0.424687795,-0.241531671,0.694113751,0.449271649,0.938955853,,,
NFU1,-0.24306084,-0.427964893,-0.058156788,-0.522447979,-0.784456343,-0.260439615,0.24140868,0.057977324,0.424840036,0.212169635,-0.031189232,0.455528501,,,
NFX1,-0.167829201,-0.47980613,0.144147728,0.017073876,-0.281614851,0.315762602,0.322747387,0.198023644,0.44747113,-0.191964617,-0.395104383,0.01117515,,,
NFXL1,0.413411206,0.220826052,0.605996361,-0.521819431,-0.783489548,-0.260149314,-0.247436769,-0.42763797,-0.067235567,0.187978214,-0.047395904,0.423352332,,,
NFYA,0.474129548,0.159139385,0.789119711,0.443535676,0.216840345,0.670231007,-0.265130482,-0.436839596,-0.093421369,-0.32328162,-0.479113042,-0.167450198,,,
NFYB,0.091574631,-0.220804897,0.403954159,-0.014896875,-0.355537906,0.325744156,0.09895461,-0.052403852,0.250313072,-0.156064037,-0.337981722,0.025853648,,,
NFYC,0.937869542,0.676974183,1.1987649,-0.221612419,-0.512159379,0.068934542,-0.390252036,-0.526256445,-0.254247627,-0.218604413,-0.375551761,-0.061657064,,,
NGB,-0.040823935,-0.25177244,0.170124569,0.614237796,0.299084923,0.929390668,-0.329545684,-0.454688849,-0.204402519,0.039313666,-0.209800994,0.288428327,,,
NGDN,-0.212270373,-0.440515051,0.015974304,0.200778101,-0.143175631,0.544731832,-0.293076227,-0.420888919,-0.165263535,0.339678447,0.106020472,0.573336422,,,
NGEF,0.317600925,0.086228894,0.548972955,-0.071588726,-0.365401633,0.222224181,-0.03447237,-0.21179388,0.142849139,-0.169370309,-0.401409069,0.062668452,,,
NGF,0.406302612,0.081303242,0.731301983,-0.3425848,-0.581378969,-0.103790631,0.142251862,-0.040740386,0.325244109,-0.26975926,-0.420939051,-0.118579469,,,
NGFR,0.343097108,0.144737276,0.54145694,-0.471679109,-0.735287367,-0.208070851,0.445360364,0.24098729,0.649733437,-0.448286959,-0.636137493,-0.260436424,,,
NGFRAP1,0.409797469,0.247219824,0.572375115,-0.354521727,-0.590169167,-0.118874288,0.374246481,0.203980384,0.544512577,-0.488740116,-0.731115108,-0.246365124,,,
NGLY1,-0.197344205,-0.482728384,0.088039974,0.088173551,-0.202304506,0.378651608,0.059223051,-0.142443423,0.260889525,0.047165954,-0.1355729,0.229904808,,,
NGRN,-0.169745732,-0.421518563,0.082027098,-0.199132518,-0.448867898,0.050602862,0.072196195,-0.122538836,0.266931225,0.157687538,-0.065394923,0.380769999,,,
NHEDC1,-0.307401432,-0.511136153,-0.103666711,0.189936289,-0.140542314,0.520414893,-0.082166104,-0.264120828,0.09978862,0.214325446,-0.013845091,0.442495982,,,
NHEDC2,0.754936232,0.57623368,0.933638784,-0.324952915,-0.466198545,-0.183707284,0.108964013,-0.076362877,0.294290903,-0.508149562,-0.734251327,-0.282047798,,,
NHEG1,-0.224843505,-0.322237387,-0.127449623,0.23044239,-0.125265297,0.586150077,-0.105355982,-0.214171582,0.003459618,0.154377582,-0.140597731,0.449352895,,,
NHEJ1,0.429235581,0.201956132,0.65651503,-0.564867856,-0.802293758,-0.327441955,-0.027287931,-0.248864335,0.194288473,-0.013341824,-0.207191963,0.180508316,,,
NHLH1,0.62736603,0.37493531,0.879796751,0.232236724,-0.035995747,0.500469196,-0.448060891,-0.57078828,-0.325333502,-0.157251198,-0.376108491,0.061606095,,,
NHLH2,-0.435304815,-0.51588418,-0.354725449,-0.526027311,-0.591457397,-0.460597225,0.599318587,0.317517707,0.881119466,0.015145287,-0.16677133,0.197061905,,,
NHLRC1,0.306111209,0.127487341,0.484735077,0.085328811,-0.195031461,0.365689083,-0.241240321,-0.448558405,-0.033922237,-0.041059171,-0.277885461,0.195767118,,,
NHLRC2,-0.254468827,-0.526659946,0.017722292,0.017136641,-0.153983654,0.188256935,0.333153375,0.095789446,0.570517303,-0.136988684,-0.311354395,0.037377027,,,
NHLRC3,-0.533403135,-0.705978395,-0.360827874,-0.493331079,-0.812461614,-0.174200544,0.515579331,0.327499465,0.703659197,0.152621032,-0.041631254,0.346873317,,,
NHLRC4,-0.59685647,-0.801152603,-0.392560337,-0.186735994,-0.512689707,0.139217718,0.448437005,0.287947244,0.608926766,0.11125822,-0.099064291,0.321580731,,,
NHP2,-0.28197422,-0.567944398,0.003995959,-0.294485263,-0.603621281,0.014650756,-0.025252904,-0.195804027,0.145298219,0.382923996,0.204175078,0.561672913,,,
NHP2L1,0.420889269,0.181664361,0.660114176,0.24010148,0.007681666,0.472521295,-0.49026531,-0.702681649,-0.277848971,0.034119897,-0.151845156,0.22008495,,,
NHS,-0.070450353,-0.231357224,0.090456517,0.012253589,-0.183377001,0.20788418,0.266948208,0.076073749,0.457822667,-0.209114396,-0.484330915,0.066102124,,,
NHSL1,1.000017498,0.848206401,1.151828595,0.374510738,0.185319118,0.563702358,-0.567898802,-0.722289074,-0.41350853,-0.393032141,-0.589711934,-0.196352348,,,
NHSL2,-0.589889855,-0.796455575,-0.383324134,0.365714273,0.143016388,0.588412157,0.39216569,0.203886746,0.580444634,-0.116265198,-0.336317192,0.103786797,,,
NICN1,-0.294784407,-0.542563975,-0.047004838,-0.586816335,-0.829788889,-0.343843781,0.567618387,0.406755007,0.728481767,-0.029471148,-0.234476902,0.175534606,,,
NID1,0.09613478,-0.163880564,0.356150124,0.293624466,0.087202944,0.500045987,0.286642045,0.079758171,0.49352592,-0.493611945,-0.679586737,-0.307637152,,,
NID2,-0.071169748,-0.316097126,0.17375763,0.771113382,0.57036665,0.971860115,0.064479117,-0.147846523,0.276804756,-0.393971867,-0.576867439,-0.211076294,,,
NIF3L1,0.066190319,-0.205244286,0.337624924,0.15645695,-0.204117313,0.517031213,-0.172293442,-0.333110763,-0.011476121,0.037243335,-0.162929438,0.237416107,,,
NIN,-0.125411543,-0.352652337,0.101829251,-0.024883741,-0.231547236,0.181779755,0.138828109,-0.067139575,0.344795794,-0.026543077,-0.268606796,0.215520643,,,
NINJ1,-0.468794528,-0.790450703,-0.147138353,-0.418252702,-0.681346537,-0.155158867,0.467421908,0.305449182,0.629394634,0.112776252,-0.02542641,0.250978914,,,
NINJ2,0.263964324,0.053625742,0.474302906,0.080672649,-0.208412111,0.369757408,0.159061903,-0.035381421,0.353505228,-0.390743891,-0.610761667,-0.170726116,,,
NINL,0.297024388,0.045866892,0.548181883,-0.657025808,-1.082867806,-0.23118381,-0.102660582,-0.241680069,0.036358904,0.204127672,0.039444146,0.368811197,,,
NIP7,1.001870334,0.747036663,1.256704005,-0.085953379,-0.282771576,0.110864818,-0.613086084,-0.771145297,-0.45502687,-0.120885231,-0.263466411,0.021695949,,,
NIPA1,-0.297238256,-0.566323476,-0.028153036,-0.662875695,-0.931222062,-0.394529327,0.216897753,0.095615611,0.338179895,0.346506193,0.129191835,0.563820551,,,
NIPA2,0.418314929,0.156793481,0.679836377,-0.063784758,-0.427655192,0.300085676,-0.114590513,-0.240689576,0.01150855,-0.17202791,-0.386275113,0.042219293,,,
NIPAL1,0.503983224,0.333613756,0.674352692,0.432484923,0.181616621,0.683353224,-0.345355866,-0.550667541,-0.14004419,-0.263263841,-0.481367642,-0.04516004,,,
NIPAL2,0.036342207,-0.143253205,0.215937619,0.417081816,0.083927376,0.750236255,-0.092022583,-0.342646961,0.158601795,-0.147609254,-0.322412841,0.027194333,,,
NIPAL3,0.358738021,0.089179713,0.628296328,-0.638820547,-0.780837289,-0.496803805,0.112758546,-0.075003205,0.300520297,-0.057703516,-0.27338648,0.157979449,,,
NIPAL4,0.823951659,0.531795346,1.116107972,-0.13601101,-0.324785749,0.052763729,0.031494531,-0.120048521,0.183037583,-0.580140498,-0.733688205,-0.426592791,,,
NIPBL,-0.677974697,-0.943932536,-0.412016857,-0.09486964,-0.319394667,0.129655387,0.366060688,0.208886387,0.523234988,0.205107684,0.002195282,0.408020086,,,
NIPSNAP1,-0.007831704,-0.211851678,0.196188269,0.481410371,0.26620226,0.696618482,-0.300784689,-0.510619548,-0.090949829,0.053420586,-0.179466405,0.286307578,,,
NIPSNAP3A,0.475605487,0.236927124,0.71428385,0.153407689,-0.126867853,0.43368323,-0.164840198,-0.329044452,-0.000635945,-0.275436103,-0.49967302,-0.051199186,,,
NIPSNAP3B,0.517614004,0.289490516,0.745737492,-0.285839121,-0.519922288,-0.051755955,0.186902414,-0.009830927,0.383635754,-0.424405756,-0.625530688,-0.223280823,,,
NISCH,-0.569267418,-0.822664168,-0.315870667,-0.545153776,-0.821718241,-0.268589312,0.714280762,0.584881555,0.843679969,0.015008388,-0.15863227,0.188649046,,,
NIT1,-0.480760957,-0.697748925,-0.263772989,-0.157498559,-0.384176469,0.069179351,-0.012594788,-0.14951621,0.124326634,0.451390003,0.196112896,0.706667109,,,
NIT2,-0.319289804,-0.580733515,-0.057846094,0.046865159,-0.216507629,0.310237946,-0.278300927,-0.415167887,-0.141433966,0.482739828,0.260704287,0.70477537,,,
NKAIN1,-1.061009288,-1.231305549,-0.890713028,-0.26958318,-0.547779983,0.008613624,0.442300385,0.285870481,0.598730288,0.506677354,0.354807415,0.658547293,,,
NKAIN2,-0.176937367,-0.3863038,0.032429066,0.097974561,-0.171393465,0.367342587,0.376098785,0.163473349,0.588724222,-0.276712258,-0.486798127,-0.066626389,,,
NKAIN3,-0.12133786,-0.292596779,0.049921059,0.663416691,0.134957094,1.191876287,-0.036230492,-0.229297029,0.156836045,-0.205984063,-0.298312985,-0.113655141,,,
NKAIN4,0.02005522,-0.282498706,0.322609145,0.082569802,-0.091163951,0.256303556,0.242941811,0.015330383,0.470553238,-0.289145551,-0.450309323,-0.12798178,,,
NKAP,-0.214494639,-0.382527016,-0.046462262,0.192225486,-0.201747749,0.586198722,-0.362680837,-0.527839811,-0.197521863,0.412327371,0.200827778,0.623826964,,,
NKAPL,0.112493855,-0.078263829,0.303251539,-0.141208068,-0.493068473,0.210652337,0.387245437,0.210855538,0.563635335,-0.384876567,-0.598998226,-0.170754908,,,
NKD1,-0.182467475,-0.404183732,0.039248782,0.872300821,0.619178748,1.125422894,-0.035538535,-0.208789242,0.137712173,-0.265242042,-0.481704657,-0.048779427,,,
NKD2,-0.036069495,-0.298823574,0.226684584,0.461752011,0.271722784,0.651781238,0.274074699,0.091107838,0.45704156,-0.466478804,-0.673404806,-0.259552803,,,
NKG7,0.286190911,0.060433837,0.511947985,0.371659245,0.065693618,0.677624872,-0.272039936,-0.464703408,-0.079376463,-0.139767867,-0.348117114,0.06858138,,,
NKIRAS1,-0.102412633,-0.302549835,0.097724569,-0.268775106,-0.478225768,-0.059324443,0.167228409,0.039962407,0.294494411,0.050936468,-0.24393447,0.345807407,,,
NKIRAS2,0.324765461,0.114231224,0.535299697,0.274966876,-0.120741076,0.670674827,-0.367368113,-0.537551874,-0.197184351,-0.028996425,-0.224889022,0.166896171,,,
NKPD1,0.324272473,0.05818039,0.590364555,-0.049730408,-0.319704519,0.220243703,-0.186467202,-0.346637606,-0.026296799,-0.039641415,-0.268737228,0.189454399,,,
NKRF,0.438581012,0.210098308,0.667063716,0.064245658,-0.280226419,0.408717734,-0.315523376,-0.478190431,-0.152856322,-0.058682019,-0.271874061,0.154510023,,,
NKTR,-0.32712572,-0.609086686,-0.045164753,-0.067359554,-0.275236294,0.140517187,0.318737172,0.124442953,0.51303139,-0.026432389,-0.228471906,0.175607127,,,
NKX1-2,1.241401662,0.926301153,1.556502172,-0.114626553,-0.303670994,0.074417888,-0.459770182,-0.506225024,-0.413315339,-0.43312488,-0.50105307,-0.365196689,,,
NKX2-1,0.575921154,0.202636662,0.949205645,-0.114493927,-0.280030596,0.051042743,-0.348127333,-0.405953954,-0.290300711,-0.041071874,-0.227071255,0.144927508,,,
NKX2-2,-0.19599529,-0.4073276,0.01533702,0.428892925,0.101690525,0.756095325,-0.23288498,-0.425754362,-0.040015598,0.155731445,-0.055590814,0.367053703,,,
NKX2-3,0.398862505,0.078255766,0.719469245,0.762095122,0.444510356,1.079679887,-0.553060753,-0.566060118,-0.540061389,-0.150177884,-0.307936653,0.007580886,,,
NKX2-4,0.419418151,0.055606231,0.783230071,0.247018344,-0.223696741,0.717733429,-0.223696741,-0.223696741,-0.223696741,-0.223696741,-0.223696741,-0.223696741,,,
NKX2-5,0.906971074,0.614390612,1.199551536,-0.399497307,-0.56221873,-0.236775885,-0.146047431,-0.305513921,0.013419058,-0.34051753,-0.496599191,-0.184435868,,,
NKX2-6,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
NKX2-8,-0.182042498,-0.323612683,-0.040472312,0.230800459,-0.061121678,0.522722595,0.011485378,-0.206811682,0.229782437,0.010124824,-0.235357214,0.255606861,,,
NKX3-1,-0.551167676,-0.741843748,-0.360491605,0.149921786,-0.148873213,0.448716784,0.323448613,0.134095339,0.512801888,0.028443277,-0.19183288,0.248719434,,,
NKX3-2,0.295661445,0.081593717,0.509729173,0.420099119,0.171885833,0.668312405,-0.014485857,-0.221583715,0.192612002,-0.417913363,-0.627533489,-0.208293238,,,
NKX6-1,0.36929951,0.182359674,0.556239346,0.106464679,-0.234891257,0.447820616,0.028161841,-0.172028156,0.228351837,-0.357195403,-0.56560329,-0.148787516,,,
NKX6-2,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
NKX6-3,0.103031041,-0.240673494,0.446735575,0.153507927,-0.200618614,0.507634469,-0.287567147,-0.287567147,-0.287567147,0.121557937,-0.071469778,0.314585652,,,
NLE1,0.072755113,-0.17476619,0.320276416,0.175954042,-0.221309409,0.573217492,0.008247926,-0.178276272,0.194772125,-0.150447618,-0.330042452,0.029147216,,,
NLGN1,-0.114968868,-0.371937872,0.142000136,-0.119950133,-0.334924864,0.095024599,0.311970314,0.129124567,0.494816061,-0.152769833,-0.384209662,0.078669995,,,
NLGN2,0.260326116,-0.025524819,0.54617705,-0.183902542,-0.390843784,0.0230387,0.212385316,-0.014746835,0.439517468,-0.306829244,-0.467877554,-0.145780933,,,
NLGN3,-0.284157344,-0.573016412,0.004701724,-0.136906207,-0.404374384,0.13056197,0.415699942,0.280707716,0.550692169,-0.116808,-0.333097464,0.099481464,,,
NLGN4X,-0.000752398,-0.169177457,0.167672661,-0.181838511,-0.418688249,0.055011227,0.539955361,0.38047031,0.699440413,-0.425973667,-0.679881761,-0.172065573,,,
NLGN4Y,-0.238368816,-0.316054431,-0.1606832,-0.287955211,-0.382949912,-0.19296051,-0.015648307,-0.110775711,0.079479097,0.337750512,-0.001745023,0.677246047,,,
NLK,-0.710915714,-0.888668222,-0.533163206,0.271394189,-0.119999072,0.66278745,0.016238868,-0.114608392,0.147086128,0.381927442,0.173588977,0.590265907,,,
NLN,-0.217442168,-0.454634353,0.019750018,0.074115451,-0.34208731,0.490318212,-0.053494565,-0.239582479,0.132593349,0.177289525,0.003565124,0.351013927,,,
NLRC3,-0.087898938,-0.320722743,0.144924868,0.231315539,-0.085612909,0.548243986,-0.038929865,-0.20325553,0.1253958,-0.012425779,-0.25195628,0.227104723,,,
NLRC4,-0.029276695,-0.326441578,0.267888188,-0.067495607,-0.289651437,0.154660224,0.211521886,-0.001893405,0.424937178,-0.14700315,-0.326572557,0.032566257,,,
NLRC5,0.252665052,0.040326619,0.465003485,0.263134887,0.016416092,0.509853683,-0.440149347,-0.608378167,-0.271920528,0.100743559,-0.144385281,0.345872398,,,
NLRP1,0.150154745,-0.09982326,0.400132749,-0.10025245,-0.311510249,0.111005349,0.240011022,0.070556626,0.409465418,-0.292500396,-0.535342934,-0.049657858,,,
NLRP10,0.860722259,0.470225095,1.251219423,-0.365128575,-0.462276681,-0.26798047,-0.221608696,-0.321435988,-0.121781404,-0.250602407,-0.350226397,-0.150978418,,,
NLRP11,0.082632146,-0.164702622,0.329966914,0.425921216,-0.086527825,0.938370258,-0.088677735,-0.208118884,0.030763413,-0.189951888,-0.337710173,-0.042193603,,,
NLRP12,-0.515091238,-0.728090997,-0.302091478,0.188678606,-0.067503178,0.44486039,0.306360686,0.118140607,0.494580764,-0.001616532,-0.227506109,0.224273045,,,
